Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
EDR	Education Realty Trust Inc	Consumer Services	Real Estate Investment Trusts	59.13	0.7	3.71	72994460	1.52	6.47	10.7	1.66
EDU	New Oriental Education & Technology Group	Consumer Services	Other Consumer Services	33.18	1.53	0	157480300	0	1.34	4.75	5.07
EE	El Paso Electric Company	Public Utilities	Electric Utilities: Central	20.56	2.27	2.68	40514470	1.24	3.04	2.14	1.74
EEA	European Equity Fund	Finance	Closed-End Fund - Foreign	0	-0.592	0	0	0	0	0	0
EEP	Enbridge Energy LP	Energy	Natural Gas Distribution	0	-1.3	12.81	349780700	2.33	4.01	1.46	1.92
EEQ	Enbridge Energy Management Llc	Energy	Oil & Gas Production	0	-3.9	0	84107050	0	0.25	0	1826
EFC	Ellington Financial Llc	Finance	Real Estate	0	-0.48	11.28	32526930	1.8	-4.87	8.83	0.8
EFF	Eaton Vance Floating-Rate Inco			0	0	0	0	0	0	0	0
EFR	Eaton Vance Senior Floating-Rate Fund	Finance	Closed-End Fund - Debt	0	1.46	0	0	0	0	0	0
EFT	Eaton Vance Floating Rate Income Trust	Finance	Closed-End Fund - Debt	0	-0.06	0	0	0	0	0	0
EFX	Equifax Inc	Finance	Finance: Consumer Services	33.05	3.95	1.08	119791700	1.32	1.79	5.1	5.58
EGF	Blackrock Enhanced Government Fund	Finance	Closed-End Fund - Equity	0	0.436	0	0	0	0	0	0
EGIF	Eagle Growth and Income Opportu			0	0	0	0	0	0	0	0
EGL	Engility Holdings Inc Cmn			0	-6.99	0	36757470	0	-3.67	0.51	1.58
EGN	Energen Corp	Energy	Oil & Gas Production	0	-7.83	0	97030750	0	-1.71	8.23	1.62
EGO	Eldorado Gold Corp	Basic Industries	Precious Metals	0	-2.16	0	715039600	0	1.21	3.29	0.76
EGP	Eastgroup Properties	Consumer Services	Real Estate Investment Trusts	24.39	2.93	3.53	32750170	2.48	6.36	9.15	3.85
EGY	Vaalco Energy Inc	Energy	Oil & Gas Production	0	-1.79	0	58629310	0	-1.43	1.08	20.73
EHI	Western Asset Global High	Finance	Closed-End Fund - Debt	0	-0.62	0	0	0	0	0	0
EHIC	Ehi Car Services Ltd			677.33	0.01	0	68376970	0	0	2.41	1.2
EHT	Eaton Vance High Income 2021 Ta			0	0	0	0	0	0	0	0
EIG	Employers Holdings Inc	Finance	Property-Casualty Insurers	12.42	2.98	0.98	32162160	0.36	1.75	1.53	1.38
EIX	Edison International	Public Utilities	Electric Utilities: Central	27.89	2.7	2.9	325754600	2.17	12.55	2.15	2.06
EL	Estee Lauder Companies	Consumer Non-Durables	Package Goods/Cosmetics	28.54	2.89	1.65	366388200	1.36	2.7	2.66	7.98
ELC	Entergy Louisiana Llc			0	-2.08	0	0	0	0	0	0
ELF	E.L.F. Beauty Inc			0	-335.17	0	45437480	0	4.26	5.47	9
ELJ	Entergy Louisiana Llc			0	0	0	7999999000	0	0	73.21	0
ELLI	Ellie Mae Inc			85.47	0.99	0	33675860	0	2.07	8.43	4.64
ELP	Companhia Paranaense De Energia	Public Utilities	Electric Utilities: Central	6.22	1.68	1.39	273422600	0.14	6.75	0.67	0.57
ELS	Equity Lifestyle Properties	Consumer Services	Real Estate Investment Trusts	39.39	1.92	2.26	85548060	1.7	12.09	7.39	7.4
ELS-C	Eqty Lifestyle Properties Inc			0	0	0	0	0	0	0	0
ELU	Entergy Louisiana Llc First M			0	0	0	0	0	0	0	0
ELY	Callaway Golf Company	Consumer Non-Durables	Recreational Products/Toys	5.35	1.98	0.39	94113310	0.04	1.25	1.13	1.64
EMD	Western Asset Emerging Market Debt Fund Inc.	Finance	Credit Services	0	1.23	0	0	0	0	0	0
EME	Emcor Group	Capital Goods	Engineering & Construction	22.19	3.12	0.47	60584160	0.32	1.43	0.56	2.64
EMES	Emerge Energy Services LP Commo			0	-2.58	0	24173230	0	-0.41	0.97	20.64
EMF	Templeton Emerging Markets Fund	Finance	Closed-End Fund - Foreign	0	1.85	0	0	0	0	0	0
EMG	Emergent Capital Inc			0	-1.45	0	0	0	0	0	0
EMN	Eastman Chemical Company	Basic Industries	Major Chemicals	13.59	5.84	2.62	146547400	2.04	1.68	1.28	2.59
EMO	Clearbridge Energy MLP Opportu			0	0	0	0	0	0	0	0
EMP	Entergy Mississippi Inc. 4.9% Bonds			0	0	0	0	0	0	0	0
EMR	Emerson Electric Company	Energy	Consumer Electronics/Appliances	25.66	2.46	3.08	645115400	1.92	4.14	2.81	5.23
ENB	Enbridge Inc	Energy	Natural Gas Distribution	28.49	1.51	3.75	938600600	1.58	8.02	1.54	3.96
ENBL	Enable Midstream Partners LP			23.82	0.7	7.57	422155700	1.27	11.51	3.19	0.96
ENH	Endurance Specialty Holdings Ltd	Finance	Property-Casualty Insurers	15.44	6.01	1.64	67615660	1.52	2.13	2.54	1.26
ENH-C	Endurance Specialty Holdings L			0	0	0	0	0	0	0	0
ENIA	Enersis Americas S.A. American			9.65	1	3.29	981347100	0.32	3.5	1.15	1.59
ENIC	Enersis Chile S.A. American Dep			8.95	0.55	4.26	981707300	0.21	0	1.42	1.1
ENJ	Entergy New Orleans Inc			4.132	5.847	0	8435081	0	0	0.31	0.476
ENLC	Enlink Midstream Llc			0	-3.66	5.38	179894200	1.02	6.28	0.83	1.77
ENLK	Enlink Midstream Partners LP			0	-3.98	8.29	340042400	1.56	-1.82	1.58	1.94
ENO	Entergy New Orleans Inc.First			0	0	0	0	0	0	0	0
ENR	Energizer Holdings Inc	Energy	Industrial Machinery/Components	21.26	2.52	2.07	61857600	1.1	1.96	1.95	189.79
ENS	Enersys Inc	Consumer Non-Durables	Telecommunications Equipment	25.11	3.12	0.9	43467040	0.7	3.31	1.44	3.22
ENV	Envestnet Inc	Miscellaneous	Business Services	0	-0.64	0	43137260	0	1.97	3.04	3.76
ENVA	Enova International Inc Commo			14.32	1.03	0	33292880	0	0	0.7	1.98
ENZ	Enzo Biochem	Health Care	Medical Specialities	7.79	0.84	0	46288550	0	0	2.92	3.43
EOCC	Empresa Nacional De Electricida			5.79	3.39	4.24	273421600	0.8	0.42	2.03	1.94
EOD	Wells Fargo Global Dividend Opportunity			0	0	0	0	0	0	0	0
EOG	Eog Resources	Energy	Oil & Gas Production	0	-2.26	0.68	576498400	0.67	-0.22	8.25	4.66
EOI	Eaton Vance Enhance Equity	Finance	Closed-End Fund - Equity	0	1.21	0	0	0	0	0	0
EOS	Eaton Vance Enhanced Equity II	Finance	Closed-End Fund - Equity	0	-0.11	0	0	0	0	0	0
EOT	Eaton Vance Muni Income Trust			0	-5.66	0	0	0	0	0	0
EP-C	El Paso Egy Cap I Pr			0	0	0	0	0	0	0	0
EPAM	Epam Systems Inc			34.72	1.92	0	51051050	0	1.32	3.04	4.48
EPC	Edgewell Personal Care	Technology	Diversified Electronics	24.4	3.19	0	57749200	0	2.24	1.87	2.48
EPD	Enterprise Products Partners LP	Public Utilities	Natural Gas Distribution	23.91	1.2	5.77	2102126000	1.64	2.85	2.6	2.74
EPE	Ep Energy Corp	Basic Materials	Oil & Gas Refining & Marketing	0	-14.78	0	251893900	0	-0.12	1.47	1.71
EPR	Entertainment Properties Trust	Consumer Services	Real Estate Investment Trusts	24.15	3.12	5.52	63586890	4.08	3.4	10.15	2.15
EPR-C	Entertainment Prp Pf			0	0	0	0	0	0	0	0
EPR-E	Entertainment Ppty P			0	0	0	0	0	0	0	0
EPR-F	Entertainment Properties Trust			0	0	0	0	0	0	0	0
EQC	Equity Commonwealth			16.78	1.83	0	125528500	0	-80.87	7.2	1.22
EQC-D	Eqty Commonwealth			0	0	0	0	0	0	0	0
EQCO	Equity Commonwealth			13.44	1.83	0	125507700	0	0	5.83	0.99
EQGP	Eqt Gp Holdings LP			38.94	0.72	2.59	266140600	0.71	1.19	10	0
EQM	Equity Midstream Partners LP			15.53	5.21	4.24	80603290	3.4	3.33	8.84	3.34
EQR	Equity Residential	Consumer Services	Real Estate Investment Trusts	5.3	11.68	3.28	365897000	2.02	-21.04	9.26	2.2
EQS	Equus Total Return	Finance	Closed-End Fund - Equity	0	0.3	0	0	0	0	0	0
EQT	Eqt Corp	Public Utilities	Oil & Gas Production	0	-2.71	0.19	172805000	0.12	-63.38	5.93	1.82
EQY	Equity One	Consumer Services	Real Estate Investment Trusts	64.75	0.49	2.77	145050100	0.88	3.99	12.33	2.49
ERA	Era Group Inc Common Stock W			0	-0.29	0	20939910	0	-3.21	1.16	0.65
ERF	Enerplus Corp	Energy	Oil & Gas Production	0	-3.76	1	240170000	0.09	-0.09	4.16	4.61
ERJ	Embraer-Empresa Brasileira De Aeronautica	Capital Goods	Aerospace	146.73	0.16	0	734676400	0	1.56	2.28	4.33
EROS	Eros International Plc			0	-0.11	0	58441180	0	3.17	2.59	0.89
ES	Eversource Energy	Basic Industries	Environmental Services	20.08	2.81	3.36	316908900	1.9	3.26	2.35	1.67
ESE	Esco Technologies Inc	Consumer Durables	Telecommunications Equipment	29.67	1.84	0.61	26007330	0.32	1.62	2.4	2.26
ESL	Esterline Technologies Corp	Capital Goods	Industrial Machinery/Components	23.42	3.79	0	29729730	0	1.61	1.31	1.67
ESNT	Essent Group Ltd			15.15	2.23	0	93150690	0	0.64	7.36	2.51
ESRT	Empire State Realty Trust Inc			61.53	0.34	2.05	154841800	0.42	0	4.8	2.8
ESS	Essex Property Trust	Consumer Services	Real Estate Investment Trusts	36.42	6.27	2.81	65548650	6.4	8.62	11.16	2.4
ESV	Ensco Plc	Energy	Oil & Gas Production	0	-6.21	0.39	301676000	0.04	-0.15	0.99	0.38
ETB	Eaton Vance Tax-Managed Buy-Write	Finance	Closed-End Fund - Equity	0	0.46	0	0	0	0	0	0
ETE	Energy Transfer Equity LP	Public Utilities	Natural Gas Distribution	18.71	1.01	5.92	1045648000	1.14	1.91	0.55	0
ETG	Eaton Vance Tax-Advantaged Global Dividend	Finance	Closed-End Fund - Debt	0	-0.51	0	0	0	0	0	0
ETH	Ethan Allen Interiors Inc	Consumer Durables	Home Furnishings	16.7	1.75	2.64	27690070	0.76	1.3	1.02	1.99
ETJ	Eaton Vance Risk-Managed Diversified Equity			0	0	0	0	0	0	0	0
ETM	Entercom Communications Corp	Consumer Services	Broadcasting	15.27	0.99	2.07	40609930	0.3	8.08	1.31	1.56
ETN	Eaton Corp	Technology	Industrial Machinery/Components	16.86	4.21	3.26	450563400	2.28	1.69	1.61	2.14
ETO	Eaton Vance Tax-Advantage Global Dividend Opp	Finance	Closed-End Fund - Debt	0	-0.1	0	0	0	0	0	0
ETP	Energy Transfer Partners	Public Utilities	Natural Gas Distribution	0	-1.21	10.99	542542000	4.22	6.79	0.99	1.06
ETR	Entergy Corp	Public Utilities	Electric Utilities: Central	10	7.16	4.87	179114900	3.48	-1.26	1.19	1.26
ETV	Eaton Vance Corp	Finance	Closed-End Fund - Equity	0	0.26	0	0	0	0	0	0
ETW	Eaton Vance Corp	Finance	Closed-End Fund - Equity	0	-0.3	0	0	0	0	0	0
ETX	Eaton Vance Municipal Income T			0	0	0	0	0	0	0	0
ETY	Eaton Vance Tax-Managed Diversified Equity			0	0.14	0	0	0	0	0	0
EURN	Euronav Nv			6.25	1.29	18.9	157764000	1.37	-1.5	1.81	0.66
EV	Eaton Vance Corp	Finance	Investment Managers	20.25	2.12	2.61	109739100	1.12	2.02	3.51	6.7
EVA	Enviva Partners LP			20.03	1.41	7.55	25056030	2.14	0	1.57	1.94
EVC	Entravision Communications Corp	Consumer Services	Broadcasting	25.24	0.21	2.31	89681140	0.12	1.06	1.86	2.66
EVE-A	Everbank Financial Corp. Deposi			0	0	0	0	0	0	0	0
EVER	Everbank Financial Corp			18.33	1.06	1.24	127123000	0.24	0.96	2.52	1.32
EVF	Eaton Vance Senior Income Trust	Finance	Closed-End Fund - Debt	0	0.04	0	0	0	0	0	0
EVG	Eaton Vance Short Diversified	Finance	Closed-End Fund - Debt	0	0.75	0	0	0	0	0	0
EVH	Evolent Health Inc Class A Com			0	-3.55	0	67945210	0	-1.04	5.87	1.97
EVH.P	Envision Healthcare Corp			0	0	0	0	0	0	0	0
EVHC	Envision Healthcare Holdings			21.12	3.24	0	53769720	0	1.08	1.27	1.69
EVN	Eaton Vance Muni Income Trust	Finance	Closed-End Fund - Debt	0	2.01	0	0	0	0	0	0
EVR	Evercore Partners Inc	Finance	Investment Managers	32.33	2.43	1.75	38956080	1.36	3.58	2.13	6.76
EVRI	Everi Holdings Inc			0	-1.8	0	66054490	0	-0.22	0.24	1.85
EVT	Eaton Vance Tax Advantaged Dividend	Finance	Closed-End Fund - Debt	0	2.13	0	0	0	0	0	0
EVTC	Evertec Inc Common Stock			15.86	1.08	2.31	74052480	0.4	2.3	3.33	12.51
EW	Edwards Lifesciences Corp	Health Care	Industrial Specialties	34.61	2.61	0	213748100	0	1.65	6.55	7.41
EXAR	Exar Corp			10.13	1.08	0	50890110	0	2.51	3.54	1.88
EXC	Exelon Corp	Public Utilities	Power Generation	28.7	1.33	3.76	924900100	1.31	8.96	1.03	1.25
EXCU	Exelon Corp			19.41	2.54	0	23000000000	0	0	38.4	1.75
EXD	Eaton Vance Tax-Advantaged Bond			0	0	0	0	0	0	0	0
EXG	Eaton Vance Tax-Managed Global Diversified Equit			0	0	0	0	0	0	0	0
EXK	Endeavour Silver Corp	Basic Industries	Precious Metals	0	-1.14	0	127079200	0	0	3.48	4.41
EXP	Eagle Materials Inc	Capital Goods	Building Materials	25.64	4.13	0.39	48396220	0.4	3.17	4.28	4.36
EXPR	Express Inc	Consumer Services	Clothing/Shoe/Accessory Stores	10.07	1.14	0	78400870	0	1.13	0.38	1.43
EXR	Extra Space Storage Inc	Consumer Services	Real Estate Investment Trusts	32.38	2.32	4.21	125866700	3.12	5.47	9.67	4.26
EXTN	Exterran Corporation Common Sto			0	-5.95	0	35395510	0	0	0.9	1.93
EZT	First Mortgage Bonds			14.07	1.92	0	46511630	0	0	0.78	1.2
F	Ford Motor Company	Capital Goods	Auto Manufacturing	10.88	1.15	4.85	3974420000	0.6	2.6	0.32	1.69
FAC	Liberte Investors Inc	Finance	Property-Casualty Insurers	0	-0.63	0	41098590	0	0	0.15	0.76
FAF	First American Corp	Finance	Specialty Insurers	12.65	3.1	3.48	109718700	1.36	1.79	0.77	1.42
FAM	First Trust/Aberdeen Global Opportunity	Finance	Closed-End Fund - Equity	0	0.84	0	0	0	0	0	0
FBC	Flagstar Bancorp	Finance	Savings Institutions	9.68	2.66	0	56721060	0	5.96	1.78	1.09
FBHS	Fortune Brands Home & Security			21.82	2.62	1.29	156824900	0.72	1.96	1.77	3.74
FBK	Fb Financial Corp			14.32	2.1	0	24107050	0	0	2.51	1.92
FBP	First Bancorp	Finance	Major Banks	15.4	0.43	0	212990900	0	1.33	2.94	0.81
FBR	Fibria Celulose S.A.	Basic Industries	Paper	8.97	0.95	14.07	553613100	1.2	0	1.53	1.07
FC	Franklin Covey Company	Consumer Durables	Publishing	112.74	0.16	0	13801130	0	-8.75	1.24	2.66
FCAU	Fiat Chrysler Automobiles N.V.			8.47	1.27	0	1289302000	0	0.27	0.12	0.75
FCB	Fcb Financial Holdings Inc			19.76	2.35	0	40992450	0	1.18	6.72	1.95
FCE.A	Forest City Ent Cl A	Consumer Services	Building operators	0	0	0	0	0	0	0	0
FCE.B	Forest City Ent Cl B	Consumer Services	Building operators	0	0	0	0	0	0	0	0
FCF	First Commonwealth Financial Corp	Finance	Major Banks	20.39	0.67	2.38	88579790	0.32	3.3	4.96	1.61
FCFS	First Cash Fin Svcs			25.73	1.72	1.7	48416290	0.76	1.77	1.99	1.49
FCH	Felcor Lodging Trust Inc	Consumer Services	Real Estate Investment Trusts	0	-0.19	3.12	137434600	0.24	-4.81	1.21	0
FCH-A	Felcor Lodg Pr A	Consumer Services	Real Estate Investment Trusts	0	0	0	0	0	0	0	0
FCN	Fti Consulting	Consumer Services	Professional Services	20.01	2.12	0	41263850	0	1.55	0.96	1.41
FCPT	Four Corners Property Trust In			9.98	2.16	4.53	59749880	0.97	0	11.42	2.92
FCT	Senior Floating Rate II	Finance	Closed-End Fund - Debt	0	0.2	0	0	0	0	0	0
FCX	Freeport-Mcmoran Inc	Basic Industries	Precious Metals	0	-3.15	0	1439873000	0	0.32	1.49	3.66
FDC	First Data Corp	Finance	Business Software & Services	0	-1.09	0	910872300	0	0.56	1.8	13.63
FDEU	First Trust Dynamic Europe Equi			0	0	0	0	0	0	0	0
FDP	Fresh Del Monte Produce	Consumer Non-Durables	Farming/Seeds/Milling	21.92	2.69	1.02	51747540	0.6	1.84	0.76	1.66
FDS	Factset Research Systems Inc	Technology	Computer Software: Programming, Data Processing	21.07	8.44	1.14	39563900	2	2.35	6.08	14.06
FDX	Fedex Corp	Transportation	Air Freight/Delivery Services	28.05	6.8	0.85	266530400	1.6	1.51	0.91	3.46
FE	Firstenergy Corp	Public Utilities	Electric Utilities: Central	0	-1.43	4.79	425615800	1.44	-2.17	0.89	1.11
FEI	First Trust MLP and Energy Inc			0	0	8.55	0	1.42	0	0	0
FELP	Foresight Energy LP			0	-1.21	0	131058600	0	-0.06	1	0
FENG	Phoenix New Media Ltd			21.6	0.16	0	77031260	0	91.12	1.27	0.94
FEO	First Trust/Aberdeen Emerging Opportunity Fund			0	0.03	0	0	0	0	0	0
FET	Forum Energy Technologies Inc			0	-2.58	0	92027340	0	-3.93	3.8	1.81
FF	Futurefuel Corp	Basic Industries	Major Chemicals	8.61	1.53	1.86	43720670	0.24	1.2	2.6	1.33
FFA	First Trust Enhanced Equity Income Fund	Finance	Closed-End Fund - Debt	0	-0.02	0	0	0	0	0	0
FFC	Flaherty Crumrine/Claymore Preferred Securities			0	0.9	0	0	0	0	0	0
FFG	Fbl Financial Group	Finance	Life Insurance	16.16	4.44	2.44	24873460	1.68	1.15	2.36	1.45
FGB	Specialty Finance and Financial Fund			0	0	0	0	0	0	0	0
FGL	Fidelity & Guaranty			9.94	2.69	0.97	58426970	0.26	0.84	1.36	0.89
FGP	Ferrellgas Partners LP	Consumer Services	Other Specialty Stores	0	-6.36	5.62	97152050	0.4	1.67	0.34	0
FHN	First Tennessee National Corp	Finance	Major Banks	20.99	0.94	1.83	233654300	0.36	1.74	3.63	1.99
FHN-A	First Horizon National Corpora			0	0	0	0	0	0	0	0
FHY	Strategic High II			0	0	0	0	0	0	0	0
FI	Frank's International N.V.			0	-0.38	2.39	222222200	0.3	0.46	4.78	2.1
FICO	Fair Isaac and Company Inc	Miscellaneous	Business Services	32	3.96	0.07	31070100	0.08	2.47	4.32	9.26
FIF	First Trust Energy Infrastruct	Finance	Credit Services	0	1.68	6.97	0	1.32	0	0	0
FIG	Fortress Investment Group	Finance	Investment Managers	29.75	0.2	6.15	216216200	0.36	0.16	1.41	2.58
FII	Federated Investors	Finance	Investment Managers	13.01	2.03	3.89	98410300	1	1.19	2.26	4.34
FIS	Fidelity National Information Services	Miscellaneous	Business Services	46.7	1.72	1.45	326994800	1.16	1.43	2.86	2.71
FIT	Fitbit Inc			14.22	0.41	0	223549500	0	1.08	0.56	1.15
FIV	First Trust Senior Floating Rate 2022 Target Ter			0	0	0	0	0	0	0	0
FIX	Comfort Systems USA	Capital Goods	Engineering & Construction	21.15	1.61	0.84	37298090	0.28	1.97	0.77	3.43
FL	Footlocker Inc	Consumer Services	Clothing/Shoe/Accessory Stores	15.38	4.63	1.58	132406600	1.1	1.61	1.23	3.58
FLC	Flaherty & Crumrine/Claymore Total Return	Finance	Closed-End Fund - Debt	0	1.03	0	0	0	0	0	0
FLO	Flowers Foods	Consumer Non-Durables	Packaged Foods	23.83	0.87	3.09	207629200	0.64	2.49	1.1	3.65
FLOW	SPX Flow Inc Common Stock			0	-8.91	0	41795230	0	0.84	0.7	1.81
FLR	Fluor Corp	Basic Industries	Military/Government/Technical	49.59	1.13	1.54	139186300	0.84	4.06	0.42	2.48
FLS	Flowserve Corp	Capital Goods	Fluid Controls	44.24	1.15	1.5	130494500	0.76	-13.36	1.57	3.88
FLT	Fleetcor Technologies	Miscellaneous	Business Services	35.56	4.32	0	91824050	0	1.37	8.42	5
FLY	Fly Leasing Ltd	Consumer Services	Rental/Leasing Companies	9.3	1.5	0	32453180	0	-0.63	1.31	0.7
FMC	FMC Corp	Basic Industries	Major Chemicals	37.1	1.56	1.15	133817400	0.66	1.57	2.34	3.85
FMN	Federated Premier Muni	Finance	Closed-End Fund - Debt	0	1.47	0	0	0	0	0	0
FMO	Fiduciary/Claymore MLP Opportunity Fund			0	-8.81	0	0	0	0	0	0
FMS	Fresenius Medical Care Corp	Health Care	Hospital/Nursing Management	21.46	1.91	1.1	612220000	0.45	2.37	1.39	2.36
FMSA	Fmsa Holdings Inc			0	-1.26	0	222772300	0	-0.44	5.22	0
FMX	Fomento Economico Mexicano S.A.B. De C.V	Consumer Non-Durables	Beverages (Production/Distribution)	29.45	2.73	1.63	357835800	1.3	2.22	1.57	2.19
FMY	First Trust/Fidac Mortgage Income Fund	Finance	Closed-End Fund - Equity	0	0.387	0	0	0	0	0	0
FN	Fabrinet	Public Utilities	Telecommunications Equipment	18.99	2.37	0	36929920	0	1.44	1.34	2.62
FNB	F.N.B. Corp	Finance	Major Banks	19.18	0.78	3.27	214572200	0.48	2.99	4.23	1.3
FNB-E	F.N.B. Corporation Representin			0	0	0	0	0	0	0	0
FNF	Fidelity National Financial	Finance	Specialty Insurers	15.84	2.34	2.7	271108700	1	0.85	1.05	1.68
FNFV	Fnfv Group of Fidelity National			0	-0.06	0	66400000	0	0	0.63	0.91
FNV	Franco Nev Corp			123.07	0.56	1.55	178264000	0.88	2.84	21.02	2.89
FOE	Ferro Corp	Basic Industries	Paints/Coatings	23.75	0.59	0	83628630	0	0.74	1.03	3.78
FOF	Cohen & Steers Closed-End Opportunity Fund			0	0	0	0	0	0	0	0
FOR	Forestar Group Inc	Finance	Real Estate	74.71	0.17	0	34097690	0	1.9	1.54	0.84
FPF	First Trust Intermediate Durat			0	0	0	0	0	0	0	0
FPI	Farmland Partners Inc			0	-0.17	4.53	13855890	0.51	0	7	1.24
FPL	First Trust New Opportunities M	Utilities	Electric Utilities	0	4.02	0	0	0	0	0	0
FPO	First Potomac Realty Trust	Consumer Services	Real Estate Investment Trusts	0	-0.87	3.94	58314480	0.4	0	3.55	1.33
FPT	Federated Premier Intermediate Muni	Finance	Closed-End Fund - Debt	0	1.24	0	0	0	0	0	0
FR	First Industrial Realty Trust	Consumer Services	Real Estate Investment Trusts	21.33	1.24	2.91	117089800	0.76	2.69	8.18	2.51
FRA	Blackrock Floating Rate Income Fund	Finance	Closed-End Fund - Debt	0	0.62	0	0	0	0	0	0
FRAC	Keane Group Inc.			0	0	0	0	0	0	0	0
FRC	First Republic Bank	Finance	Savings & Loans	24.13	3.93	0.69	154259800	0.64	1.66	6.77	2.54
FRC-A	First Republic Bank 6.70%			0	0	0	0	0	0	0	0
FRC-B	First Republic Bank			0	0	0	0	0	0	0	0
FRC-C	First Republic Bank			0	0	0	0	0	0	0	0
FRC-D	First Republic Bank San Francis			0	0	0	0	0	0	0	0
FRC-E	First Republic Bank			0	0	0	0	0	0	0	0
FRC-F	First Republic Bank			0	0	0	0	0	0	0	0
FRC-G	First Republic Bank			0	0	0	0	0	0	0	0
FRO	Frontline Ltd	Transportation	Marine Transportation	6.75	1.05	5.93	156779700	0.4	0.64	1.45	0.76
FRT	Federal Realty Investment Trust	Consumer Services	Real Estate Investment Trusts	38.88	3.68	2.76	71768330	3.92	5.07	12.9	5.19
FSB	Franklin Financial Network Inc			15.89	2.42	0	13035890	0	1.48	5.39	1.82
FSCE	Fifth Street Finance Corp			0	-0.451	0	0	0	0	0	0
FSD	High Income Long Short Fund			0	0	8.01	0	1.32	0	0	0
FSIC	FS Investment Corp			0	0.67	8.65	0	0.89	2.8	0	0
FSM	Fortuna Silver Mines			0	-0.04	0	146229700	0	0	4.91	2.28
FSS	Federal Signal Corp	Capital Goods	Auto Manufacturing	21.78	0.7	1.86	59905040	0.28	1.48	1.26	2.26
FT	Franklin Universal Trust	Finance	Closed-End Fund - Debt	0	1.02	0	0	0	0	0	0
FTAI	Fortress Transportation & Infra			0	-0.31	8.81	75707700	1.32	-3.67	8.1	1.06
FTI	Technipfmc Plc	Energy	Metal Fabrications	6.83	4.65	3.57	119332500	1.12	-2.92	0.36	0.72
FTK	Flotek Industries	Basic Industries	Major Chemicals	0	-0.66	0	57008100	0	4.41	2.65	2.42
FTS	Fortis Inc			22.59	1.44	3.96	399938400	1.19	0	2.61	1.5
FTV	Fortive Corporation Common Stoc			22.77	2.56	0.5	345931700	0.28	3.75	3.17	7.34
FUL	H. B. Fuller Company	Basic Industries	Home Furnishings	20.55	2.42	1.15	50060310	0.56	1.88	1.17	2.61
FUN	Cedar Fair LP	Consumer Services	Services-Misc. Amusement & Recreation	22.52	2.8	5.4	56092540	3.42	0.77	2.82	33.7
G	Genpact Ltd	Consumer Services	Professional Services	20.38	1.2	0	200735900	0	1.46	2	3.91
GAB	Gabelli Equity Trust	Finance	Closed-End Fund - Debt	0	-0.17	0	0	0	0	0	0
GAB-D	Gabelli Eq TR Pfd D			0	0	0	0	0	0	0	0
GAB-G	The Gabelli Equity Trust Inc			0	0	0	0	0	0	0	0
GAB-H	The Gabelli Eqty Trust Inc			0	0	0	0	0	0	0	0
GAB-J	Gabelli Equity Trust Inc			0	0	0	0	0	0	0	0
GAM	General American Investors	Finance	Closed-End Fund - Debt	9.65	3.43	0	26924150	0	0	35.43	0.82
GAM-B	Genl Amer Invs Pfd			0	0	0	0	0	0	0	0
GATX	GATX Corp			9.33	6.29	2.89	39713650	1.68	0.86	1.62	1.71
GBAB	Guggenheim Build America Bonds			0	0	0	0	0	0	0	0
GBL	Gamco Investors	Finance	Investment Bankers/Brokers/Service	7.9	3.92	0.26	29038100	0.08	0	2.53	0
GBX	Greenbrier Companies	Capital Goods	Railroads	10.22	4.37	1.91	28443450	0.84	1.84	0.51	1.42
GCAP	Gain Capital Holdings	Finance	Investment Bankers/Brokers/Service	17.38	0.47	2.94	48674420	0.24	0.46	1.03	1.36
GCH	Greater China Fund	Finance	Closed-End Fund - Foreign	0	-1.66	0	0	0	0	0	0
GCI	Gannett Co. Inc	Consumer Services	Newspapers/Magazines	20.32	0.33	7.07	116331100	0.64	0	0.35	0.99
GCO	Genesco Inc	Consumer Services	Clothing/Shoe/Accessory Stores	13.6	4.61	0	19920320	0	1.57	0.41	1.4
GCP	Gcp Applied Technologies Inc C			25.16	1.08	0	70955880	0	0	1.42	0
GCV	Gabelli Convertible and Income Securities	Finance	Closed-End Fund - Debt	0	-0.3	0	0	0	0	0	0
GCV-B	Gabelli 6.00% Pfd B			0	0	0	0	0	0	0	0
GD	General Dynamics Corp	Capital Goods	Marine Transportation	19.36	9.52	1.66	301301500	3.04	1.9	1.75	5.01
