Symbol	Name	Sector	Industry	PE	EPS	DivYield	Shares	DPS	PEG	PtS	PtB
DYSL	Dynasil Cp America	Capital Goods	Industrial Machinery/Components	34.75	0.04	0	16906470	0	0	0.54	1.57
DZSI	Dasan Zhone Solutions Inc			0	-0.05	0	81877550	0	-0.58	0.55	1
EA	Electronic Arts Inc			20.92	4.12	0	303005700	0	1.34	5.45	7.11
EACQ	Easterly Acq Cmn Stk			0	-0.34	0	6271717	0	0	0	12.42
EACQU	Easterly Acq Units			0	0	0	0	0	0	0	0
EACQW	Easterly Acq Warrant			0	0	0	0	0	0	0	0
EAGL	Double Eagle A Ords	Consumer Services	Air Delivery & Freight Services	0	-0.3	0	14824880	0	0	0	29.82
EAGLU	Double Eagle Units			0	0	0	0	0	0	0	0
EAGLW	Double Eagle Warrant			0	0	0	0	0	0	0	0
EARS	Auris Medical Cmn			0	-0.9	0	34327730	0	0	0	2.13
EBAY	Ebay Inc	Miscellaneous	Business Services	5.29	6.35	0	1087125000	0	2.29	4.01	3.42
EBAYL	Ebay Inc 6.0% NTS			0	0	0	30000000000	0	0	0	0
EBIO	Eleven Bio Inc			0	-0.25	0	15393520	0	0	1.12	1.26
EBIX	Ebix Inc	Technology	EDP Services	21.11	2.75	0.52	32358000	0.3	2.02	6.42	4.32
EBMT	Eagle Bancorp [Mt]	Finance	Savings Institutions	16.14	1.32	1.5	3800000	0.32	1.47	2.32	1.36
EBSB	Meridian Bncp Cmn	Finance	Banks	29.77	0.65	0.62	50940050	0.12	2.06	7.59	1.62
EBTC	Enterprise Bancorp I	Finance	Major Banks	19.36	1.7	1.69	11475090	0.54	0	3.83	1.75
ECAC	E-Compass Acquisition Corp			0	-0.49	0	5308653	0	0	0	6.3
ECACR	E-Compass Acq Cmn			0	0	0	0	0	0	0	0
ECHO	Echo Global Logistic	Transportation	Oil Refining/Marketing	470	0.21	0	29657020	0	0.85	0.4	1.9
ECOL	US Ecology Inc	Public Utilities	Environmental Services	33.67	1.58	1.36	21804510	0.72	3.33	2.3	4.2
ECPG	Encore Capital Grp	Finance	Finance Companies	16.23	2.03	0	25532120	0	0.65	0.78	1.47
ECYT	Endocyte Inc	Consumer Durables	Major Pharmaceuticals	0	-1.01	0	42269410	0	0	1334.46	0.64
EDAP	Edap Tms Sa ADR	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	7.868	0.402	0	28725830	0	4.41	2.261	3.403
EDBI	Legg Mason EM Div Cr			0	0	0	0	0	0	0	0
EDGE	Edge Therapeut Cm S			0	-1.31	0	28917350	0	-0.08	0	2.89
EDGW	Edgewater Tech Inc	Technology	Computer Software: Programming, Data Processing	0	-0.34	0	12376490	0	6.41	0.7	1.07
EDIT	Editas Medicine Cmn			0	-2.93	0	35633820	0	0	111.33	3.89
EDUC	Educational Dev Cp	Consumer Durables	Consumer Specialties	14.29	0.51	5.07	4082192	0.36	0	0.3	2
EEFT	Euronet Worldwide	Finance	Investment Bankers/Brokers/Service	24.85	3.28	0	53956380	0	1.2	2.2	4.78
EEI	Ecology Environment	Consumer Services	Military/Government/Technical	36.68	0.26	4.23	4293684	0.4	0	0.4	1.11
EEMA	Ishares MSCI EM Asia			0	0	0	0	0	0	0	0
EFAS	Global X MSCI Superdividend EAFE ETF			0	0	0	0	0	0	0	0
EFII	Elec Imaging Inc	Technology	Computer Communications Equipment	48.24	0.95	0	47567100	0	0.99	2.2	2.63
EFOI	Energy Focus Cmn	Consumer Durables	Building Products	0	-0.67	0	11689960	0	-0.13	1.28	1.41
EFSC	Enterprises Finl Svc	Finance	Major Banks	17.82	2.41	1.04	20044940	0.44	1.82	5.28	2.18
EGAN	Egain Corporation			0	-0.2	0	27107320	0	0	0.87	0
EGBN	Eagle Bancorp Inc	Finance	Major Banks	21.63	2.86	0	33953110	0	1.66	7.66	2.49
EGHT	8X8 Inc	Public Utilities	Telecommunications Equipment	0	-0.03	0	91025640	0	2.59	5.85	5.06
EGLE	Eagle Bulk Ship New	Transportation	Marine Transportation	0	-81.86	0	0	0	-0.31	0	0
EGLT	Egalet Corporation	Technology	Semiconductor Equipment & Materials	0	-3.11	0	24614350	0	0	3.62	4.29
EGOV	Nic Inc	Consumer Services	Professional Services	25.6	0.84	1.5	66046510	0.32	1.21	4.44	10.55
EGRX	Eagle Pharmaceutical			46.87	1.54	0	15418810	0	1.16	8.78	10.53
EGT	Entertainment Gmg Cmn			0	-0.39	0	14464410	0	0	0.807	0.521
EHTH	Ehealth Inc	Finance	Specialty Insurers	0	-0.01	0	18341070	0	16.36	1.09	2.27
EIGI	Endurance Int Grp			0	-0.36	0	141818200	0	-1.05	1.14	7.26
EIGR	Eiger Biopharma			0	-10.39	0	8356445	0	0	0	1.8
EKSO	Ekso Bionics Holdings Inc			0	-2.63	0	21879900	0	0	6.51	10.49
ELEC	Electrum Special Or			995	-0.02	0	6074372	0	0	0	12.09
ELECU	Electrum Special Uts			0	-0.02	0	6080059	0	0	0	12.6215
ELECW	Electrum Special Wt			0	0	0	0	0	0	0	0
ELGX	Endologix Inc	Health Care	Medical/Dental Instruments	0	-1.88	0	82691300	0	-0.25	3.09	4.27
ELNK	Earthlink Hlds Cmn	Technology	Computer Software: Programming, Data Processing	0	0	3.46	105490500	0.2	24.21	0.62	22.94
ELON	Echelon Corporation	Technology	Computer Communications Equipment	0	-1.91	0	4430021	0	0	0.63	0.84
ELOS	Syneron Medical Ltd	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	106.9	0.09	0	34709680	0	0.89	1.1	1.54
ELSE	Electro Sensors In	Capital Goods	Industrial Machinery/Components	418	0.01	0	3394737	0	0	2.03	1.19
ELTK	E L T E K Ltd	Technology	Electrical Products	0	-0.04	0	10148150	0	0	0.22	0.86
EMCB	Wisdomtree Emcb Fund			0	0	0	0	0	0	0	0
EMCF	Emclaire Finl Cor	Finance	Major Banks	14.32	1.85	3.82	2152076	1.04	0	2.59	1.08
EMCG	Wisdomtree EM Cnr Gr			0	0	0	0	0	0	0	0
EMCI	E M C Insurance Gp	Finance	Property-Casualty Insurers	13.06	1.66	2.96	21131960	0.84	3.66	0.94	1.09
EMIF	Ishares SP Emg Mk In			0	0	0	0	0	0	0	0
EMITF	Elbit Imaging Ord	Consumer Services	Building operators	0	-5.39	0	9189415	0	0	0.35	6.43
EMKR	Emcore Corp	Technology	Semiconductors	26.98	0.34	0	26278260	0	1.2	2.37	2.16
EML	Eastern Co Cmn Stk			17.64	1.1	2.26	6254124	0.44	0	0.88	1.49
EMMS	Emmis Commun Cl A	Consumer Services	Broadcasting	3.06	0.93	0	12396490	0	0	0.16	0
ENDP	Endo Int'l Plc	Consumer Durables	Major Pharmaceuticals	0	-0.57	0	223051400	0	-1.06	0.71	0.45
ENFC	Entegra Financ Cm ST			22.91	0.98	0	6466815	0	0	3.45	1.09
ENG	Englobal Corp	Consumer Services	Military/Government/Technical	11.81	0.24	0	27362990	0	0	1.28	2.12
ENOC	Enernoc Inc	Technology	Computer Software: Programming, Data Processing	0	-5.12	0	29116240	0	-0.32	0.42	1.63
ENPH	Enphase Energy Inc			0	-1.51	0	61910260	0	-0.01	0.32	9.12
ENSG	The Ensign Group In	Health Care	Hospital/Nursing Management	18.07	0.86	0.98	50897980	0.17	0.76	0.54	1.95
ENT	Global Eagle Entrtn			0	-0.33	0	85309490	0	-1.11	1.03	1.29
ENTA	Enanta Pharmaceutica			0	1.13	0	19038090	0	0	11.41	2.14
ENTG	Entegris Inc	Consumer Non-Durables	Plastic Products	30.81	0.68	0	141288800	0	1.57	2.43	3.17
ENTL	Entellus Medical Cmn			0	-1.4	0	18863950	0	-0.59	4.54	8.02
ENZL	Ishares MSCI New Zea			0	0	0	0	0	0	0	0
ENZY	Enzymotec Ltd			78.97	0.11	0	22758580	0	1.57	3.84	1.38
EPAY	Bottomline Tech In	Technology	Computer Software: Prepackaged Software	0	-0.82	0	37769000	0	1.4	2.88	3.7
EPIX	Essa Pharma Cmn	Consumer Durables	Biotechnology	0	-0.49	0	29095040	0	0	0	0
EPZM	Epizyme Inc Cmn Stk			0	-1.84	0	58010830	0	0	87.55	3.03
EQBK	Equity Bncsrs Cm A			32	1.07	0	11679910	0	0	6.29	1.49
EQFN	Equitable Fincl Cmn			31.82	0.32	0	3330049	0	0	3.55	0.93
EQIX	Equinix Inc	Public Utilities	Telecommunications Equipment	348.47	1.11	1.81	71367580	7	11.7	8.1	5.96
ERI	Eldorado Resorts Cmn			5.77	2.8	0	47105260	0	5.29	0.84	2.48
ERIC	Ericsson ADR	Technology	Radio And Television Broadcasting And Communications Equipment	96.78	0.06	7.92	3267951000	0.46	-1.15	0.75	1.19
ERIE	Erie Indemnity Co	Finance	Specialty Insurers	30.5	3.71	2.76	52250660	3.13	2.87	0	7.08
ERII	Energy Recovery Inc	Technology	Industrial Machinery/Components	0	-0.03	0	52350510	0	-24.38	9.62	8.73
ERS	Empire Res Inc			26.8977	0.218	2.68	8402544	0.16	0	0.1104	1.0066
ESBK	Elmira Sav Bk	Finance	Major Banks	17.34	1.24	4.29	2746047	0.92	0	2.69	1.28
ESCA	Escalade Inc	Consumer Non-Durables	Recreational Products/Toys	17.06	0.76	3.44	14301150	0.44	1.16	1.11	1.82
ESEA	Euroseas Ltd	Transportation	Marine Transportation	0	-4	0	8196319	0	-0.23	0.45	0.2
ESES	Eco-Stim Energy Cmn			0	-1.24	0	14416670	0	0	1.99	0.89
ESG	Flexshares Stoxx US ESG Impact Index			0	0	0	0	0	0	0	0
ESGD	Ishares MSCI EAFE ESG Select Et			0	0	0	0	0	0	0	0
ESGE	Ishares MSCI EM ESG Select ETF			0	0	0	0	0	0	0	0
ESGG	Flexshares Stoxx Global ESG Impact Index			0	0	0	0	0	0	0	0
ESGR	Enstar Group Limited	Finance	Property-Casualty Insurers	10.54	18.21	0	19375000	0	1.6	3.03	1.33
ESGU	Ishares MSCI USA ESG Optimized ETF			0	0	0	0	0	0	0	0
ESIO	Electro Sci Inds	Energy	Industrial Machinery/Components	0	-0.55	0	32669480	0	-0.76	1.34	1.39
ESLT	Elbit Systems Ltd	Capital Goods	Military/Government/Technical	21.22	5.44	1.55	42702470	1.6	0	1.54	3.22
ESND	Essendant Inc			0	-0.81	2.63	36968130	0.56	-3.92	0.15	1.02
ESPR	Esperion Theraptc Cmn			0	-2.62	0	22552810	0	1.07	0	1.8
ESRX	Express Scripts	Health Care	Medical/Nursing Services	15.38	4.45	0	616576600	0	0.8	0.41	2.67
ESSA	Essa Bancorp Inc	Finance	Banks	22.07	0.72	2.3	10475140	0.36	0	3.06	0.96
ESXB	Community Bankers Cmn			18	0.45	0	21959260	0	0	3.68	1.5
ETFC	E*Trade Finl Corp	Finance	Savings Institutions	17.96	1.98	0	274465700	0	0.98	4.7	1.67
ETRM	Enteromedics Inc	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	0	-111.37	0	1616561	0	-0.21	16.59	7.5
ETSY	Etsy Inc Common Stk			0	-0.11	0	111370700	0	-20.83	4.05	4.19
EUFN	Ishares MSCI EUR Fin			0	0	0	0	0	0	0	0
EVAR	Lombard Medical Ord			0	-1.76	0	19892310	0	-0.01	1.06	0.77
EVBG	Everbridge Inc			0	-0.98	0	27148150	0	-2.71	6.97	11.37
EVBS	Eastern Va Bkshs	Finance	Major Banks	25.26	0.42	1.14	13115930	0.12	4.24	2.67	1.05
EVEP	Ev Energy Partners	Energy	Oil & Gas Production	0	-2.97	0	49054060	0	0.04	0.51	0.09
EVGBC	Eaton Vnce Gbl Inc			0	0	0	0	0	0	0	0
EVGN	Evogene Ltd Ord			0	-0.73	0	25458880	0	0	18.016	1.477
EVK	Ever Glory Intl Grp			4.38	0.55	0	14787500	0	0	0.08	0.44
EVLMC	Eaton Vnce Tabs 5-15			0	0	0	0	0	0	0	0
EVLV	Evine Live Cl A			0	-0.18	0	64173910	0	-0.35	0.13	1.17
EVOK	Evoke Pharma Cmn			0	-1.47	0	12350550	0	-0.05	0	6.82
EVOL	Evolving Systems Inc	Technology	EDP Services	16.3	0.27	10.23	11906820	0.44	1.13	1.99	1.75
EVSTC	Eton Vnce Stck Nxtsh			0	0	0	0	0	0	0	0
EWBC	East West Bancorp	Finance	Major Banks	17.73	2.97	1.52	144159600	0.8	1.74	6.87	2.21
EWZS	Ishares MSCI Brazil			0	0	0	0	0	0	0	0
EXA	Exa Corporation			0	-0.19	0	14850960	0	0	3.31	13
EXAC	Exactech Inc	Health Care	Industrial Specialties	22.79	1.13	0	14184080	0	1.92	1.43	1.49
EXAS	Exact Sciences Cor	Health Care	Biotechnology: Commercial Physical & Biological Resarch	0	-1.72	0	108355800	0	-0.49	25.64	5.56
EXEL	Exelixis Inc	Health Care	Biotechnology: Commercial Physical & Biological Resarch	0	-0.66	0	286231900	0	2.12	52.06	200.89
EXFO	Exfo Inc	Capital Goods	Electrical Products	29.74	0.19	0	54442480	0	4	1.27	1.66
EXLS	Exlservice Holdings	Miscellaneous	Business Services	26.1	1.77	0	33549780	0	1.42	2.3	3
EXPD	Expeditors Intl	Transportation	Oil Refining/Marketing	23.18	2.36	1.49	180339900	0.8	6.42	1.61	5.27
EXPE	Expedia Inc	Consumer Services	Transportation Services	97.5	1.26	0.84	150020400	1.04	0.81	2.21	4.76
EXPO	Exponent Inc	Consumer Services	Professional Services	33.11	1.75	1.46	26229510	0.84	2.71	5.06	5.54
EXTR	Extreme Networks	Technology	Computer Communications Equipment	0	-0.27	0	108169900	0	0.69	1.14	7.13
EYEG	Eyegate Pharma Cmn			0	-1.49	0	9582822	0	0	31.08	4.87
EYEGW	Eyegate Pharm Wts			0	0	0	0	0	0	0	0
EYES	Second Sight Cmn			0	-0.73	0	42247520	0	0	14.7	4.02
EZPW	Ezcorp Inc	Consumer Services	Other Specialty Stores	0	-1.24	0	54292140	0	3.85	0.68	0.84
FAAR	FT Alt Ab Ret ST ETF			0	0	0	0	0	0	0	0
FAB	First TR ML CA Alpha			0	0	0	0	0	0	0	0
FAD	First TR ML Cp Gr Al			0	0	0	0	0	0	0	0
FALC	Falconstor Sftwr	Technology	Computer Software: Prepackaged Software	0	-0.31	0	43647060	0	0	0.87	0
FALN	Ishares Fallen Angels USD Bond			0	0	0	0	0	0	0	0
FANG	Diamondback Energy			0	-5.28	0	78060880	0	1.94	17.78	3.23
FANH	Fanhua Inc.			27.91	0.32	0	58164610	0	8.7	0.86	1.08
FARM	Farmer Brothers	Consumer Non-Durables	Packaged Foods	5.15	6.39	0	16583890	0	1.25	1.02	2.66
FARO	Faro Tech Inc	Capital Goods	Industrial Machinery/Components	37.73	0.98	0	16673950	0	3.15	1.91	1.8
FAST	Fastenal Co	Consumer Services	RETAIL: Building Materials	29.12	1.73	2.57	289233200	1.28	2.33	3.67	7.52
FATE	Fate Therapeutics Cmn			0	-1.11	0	34148650	0	0	22.56	3.96
FB	Facebook Inc			38.42	3.49	0	2890007000	0	1.05	14.03	6.54
FBIO	Fortress Biotech Inc			0	-1.25	0	48874100	0	-0.08	31.16	3.58
FBIZ	First Business Finan	Finance	Major Banks	14.8	1.71	2.14	8715020	0.52	1.74	3.08	1.33
FBMS	First Bancshs [Ms]	Finance	Major Banks	17.55	1.57	0.54	5463158	0.15	0	3	0.99
FBNC	First Bancorp [Nc]	Finance	Major Banks	22.86	1.33	1.07	20844100	0.32	1.7	4.25	1.7
FBNK	First Connecticut BA			24.15	1	1.52	14973090	0.36	2.04	4.38	1.38
FBRC	Fbr & Co. Common Stk			0	-10.08	5.35	7275079	0.8	1.76	1.11	0.93
FBSS	Fauquier Bankshares	Finance	Major Banks	0	-0.24	2.84	3753216	0.48	0	3.54	1.17
FBZ	FT Brazil Alphadex			0	0	0	0	0	0	0	0
FCA	FT China Alphadex			0	0	0	0	0	0	0	0
FCAN	FT Canada Alphadex			0	0	0	0	0	0	0	0
FCAP	First Capital Inc	Finance	Savings Institutions	16.07	2.05	2.69	3342034	0.84	0	3.63	1.38
FCBC	First Community Bksh	Finance	Major Banks	18.82	1.45	2.41	16994140	0.64	3.46	4.09	1.33
FCCO	First Community Corp	Finance	Major Banks	20.77	0.98	1.8	6708108	0.36	0	3.8	1.63
FCCY	1St Constitution Bcp	Finance	Savings Institutions	16.54	1.14	1.08	7993104	0.2	0.88	3.45	1.41
FCEF	First Trust CEF Income Opportunity ETF			0	0	0	0	0	0	0	0
FCEL	Fuelcell Energy Inc	Energy	Industrial Machinery/Components	0	-1.82	0	40266670	0	-0.08	0.46	0.38
FCFP	First Comty Fncl Cmn			20	0.64	0	17242190	0	2.19	5.54	1.93
FCNCA	First Citizens Bancs	Finance	Major Banks	19.12	18.77	0.34	12007580	1.2	0	3.07	1.42
FCSC	Fibrocell Science Cmn			0	-0.71	0	43972220	0	0	80.26	2.91
FCVT	First TR Strategic C			0	0	0	0	0	0	0	0
FDEF	First Defiance Finl	Finance	Savings Institutions	15.23	3.19	2.08	8983941	1	1.6	3.84	1.48
FDIV	First Trust ETF IV			0	0	0	0	0	0	0	0
FDML	Federal-Mogul HD Cmn	Capital Goods	Auto Parts:O.E.M.	0	0.14	0	0	0	0	0	0
FDT	FT Dev Mkts Exus A D			0	0	0	0	0	0	0	0
FDTS	FT Dv Mkts Exus Smcp			0	0	0	0	0	0	0	0
FDUS	Fidus Investment Cor			0	2.13	9.59	0	1.56	1.39	0	0
FEIM	Frequency Elcts Inc	Capital Goods	Electrical Products	0	-0.18	0	8728770	0	0	1.8168	1.0525
FELE	Franklin Electric Co	Consumer Durables	Metal Fabrications	25.42	1.61	1.01	46210270	0.4	0.62	2.03	3.05
FEM	FT EM Mkts Alphadex			0	0	0	0	0	0	0	0
FEMB	First TR Emrg Bd ETF			0	0	0	0	0	0	0	0
FEMS	FT Dv Mkt Sm Cap A D			0	0	0	0	0	0	0	0
FENX	Fenix Parts Inc Cmn			0	-3.47	0	19955560	0	-0.1	0.5	0.8
FEP	FT Europe Alphadex			0	-0.66	0	0	0	0	0	0
FEUZ	First TR Erzne Alphdx			0	0	0	0	0	0	0	0
FEX	First TR Lg Cp Alpha			0	0	0	0	0	0	0	0
FEYE	Fireeye Inc			0	-2.94	0	167539300	0	-1.34	2.64	2.24
FFBC	First Finl Bncp [Oh]	Finance	Major Banks	19.3	1.43	2.52	61956520	0.68	13.65	5.1	1.96
FFHL	Fuwei Films [Holding	Capital Goods	Specialty Chemicals	0	-2.8	0	3263930	0	0	0.3	0.26
FFIC	Flushing Finl Corp	Finance	Savings Institutions	12.53	2.24	2.5	28848950	0.68	4.22	3.56	1.55
FFIN	First Finl Bkshs Inc	Finance	Major Banks	26.4	1.59	1.71	66109780	0.72	2.51	9.16	3.3
FFIV	F5 Networks Inc	Technology	Computer Communications Equipment	25.21	5.54	0	64786320	0	1.48	4.48	7.58
FFKT	Farmers Capital BA	Finance	Major Banks	17.4	2.21	1.08	7507013	0.4	3.62	3.62	1.55
FFNW	First Financial Nort	Finance	Banks	26.86	0.74	1.2	10357140	0.24	1.98	5.81	1.5
FFWM	First Foundation Cmn			23.06	0.7	0	32718710	0	2.53	4.32	1.81
FGBI	First Gurty Banc Cmn			13.23	1.85	2.56	7608980	0.64	0	3.51	1.53
FGEN	Fibrogen Inc CS			0	-1.27	0	63333330	0	0	8.81	8.49
FGM	FT Germany Alphadex			0	0	0	0	0	0	0	0
FH	Form Holdings Cp			0	-0.28	0	15802520	0	0	0.93	1.36
FHB	First Hawaiian Inc Cmn			19.12	1.65	2.78	139461200	0.88	3.88	6.31	1.79
FHCO	Female Health Co	Basic Industries	Specialty Chemicals	0	0.01	0	30971960	0	0	1.87	0.91
FHK	FT Hong Hong Alphadex			0	0	0	0	0	0	0	0
FIBK	First Interstate Ban	Finance	Major Banks	19.39	2.13	2.42	45036320	0.96	1.92	4.52	1.85
FINL	Finish Line Cl A	Consumer Services	Clothing/Shoe/Accessory Stores	0	-0.11	2.56	40560200	0.44	1.63	0.37	1.54
FINQ	Purefunds Solactive Fintech ETF			0	0	0	0	0	0	0	0
FINX	Global X Fintech Thematic ETF			0	0	0	0	0	0	0	0
FISI	Financial Institut	Finance	Major Banks	16	2.1	2.55	14458040	0.84	1.94	3.76	1.58
FISV	Fiserv Inc	Technology	EDP Services	26.28	3.99	0	219858800	0	1.72	4.37	9.47
FITB	Fifth Third Bncp	Finance	Major Banks	13.74	1.93	2.14	750660200	0.56	14.69	3.43	1.32
FITBI	Fifth Third Bancorp			14.9	1.93	5.77	750608600	1.66	0	3.77	1.45
FITS	The Health and Fitness ETF			0	0	0	0	0	0	0	0
FIVE	Five Below Inc			34.63	1.16	0	54862840	0	1.39	2.33	7.85
FIVN	Five9 Inc Cmn			0	-0.31	0	52967980	0	1.56	5.51	32.87
FIZZ	Natl Beverage Cp	Consumer Non-Durables	Beverages (Production/Distribution)	32.28	1.77	0	46642120	0	1.05	3.46	9.88
FJP	First TR Japan Alpdx			0	0	0	0	0	0	0	0
FKO	FT South Korea Alphadex			0	0	0	0	0	0	0	0
FKU	FT UK Alphadex			0	0	0	0	0	0	0	0
FLAG	Weatherstorm Forensi	Finance	Savings & Loans	0	0	0	0	0	0	0	0
FLAT	Ipath Flattener			0	0	0	0	0	0	0	0
FLDM	Fluidigm Corporation	Capital Goods	Biotechnology: Laboratory Analytical Instruments	0	-2.46	0	29149830	0	0.37	1.69	3.31
FLEX	Flextronics Intl Ltd	Technology	Electrical Products	29.74	0.54	0	535000000	0	0.86	0.35	3.24
FLGT	Fulgent Genetics Inc			0	-1.79	0	17675970	0	1.15	13.68	8.84
FLIC	First of Long Isla	Finance	Major Banks	20.45	1.34	2.07	23698910	0.56	2.65	6.97	2.1
FLIR	Flir Systems Inc	Capital Goods	Industrial Machinery/Components	28.42	1.27	1.33	136099600	0.48	1.41	3.02	2.97
FLKS	Flex Pharma Inc Cmn			0	-2.47	0	16529050	0	0	112.17	1.21
FLL	Full House Rsts Cmn			0	-0.2	0	22865850	0	-0.96	0.4	0.86
FLN	FT Latin Am Alphadex			0	0	0	0	0	0	0	0
FLWS	1-800-Flowers.Com	Consumer Services	Other Specialty Stores	24.75	0.4	0	65171000	0	1.09	0.55	2.28
FLXN	Flexion Therapeutics			0	-2.67	0	27527060	0	0	0	3.72
FLXS	Flexsteel Inds	Consumer Durables	Home Furnishings	16.82	2.98	1.61	7778044	0.8	0	0.81	1.77
FMB	First Trust ETF III			0	0	0	0	0	0	0	0
FMBH	First Mid Ill Bncshr			15.8	2.05	0.99	12470040	0.32	0	4.22	1.43
FMBI	First Midwest Bncp	Finance	Major Banks	21.3	1.14	1.49	81136740	0.36	2.39	4.12	1.57
FMI	Foundation Medicine			0	-2.79	0	35058050	0	0	7.57	4.44
FMK	First TR Mega Cp Alp			0	0	0	0	0	0	0	0
FMNB	Farmers Natl Banc Cp			18.09	0.76	1.19	27048000	0.16	0	4.19	1.72
FNBC	First Nbc Bank Holdi			0	-1.13	0	19230000	0	0.17	0	0.21
FNCX	Function[X] Inc			0	-26.3	0	3255507	0	0	1.92	0
FNGN	Financial Engines Cmn	Finance	Investment Managers	88.17	0.45	0.71	62025310	0.28	1.38	6.26	3.37
FNHC	Federated Natl Hldg			12.98	1.51	1.73	13801220	0.32	1.82	0.92	1.09
FNJN	Finjan Holdings Cmn			0	-0.5	0	22902780	0	0	2.28	0
FNK	First TR MD Cp Vl Al			0	0	0	0	0	0	0	0
FNLC	First Bancorp Inc	Finance	Major Banks	16.28	1.66	3.44	10792820	0.92	0	5.36	1.67
FNSR	Finisar Corp	Technology	Semiconductors	38.64	0.88	0	110818700	0	0.86	2.68	2.87
FNTEU	Fintech Acquisition Corp. II Unit			0	0	0	15719520000	0	0	0	0
FNWB	First Nw Banc Cmn			47.38	0.33	0	10799750	0	0	4.84	0.93
FNX	First Trust Mid Cap			0	0	0	0	0	0	0	0
FNY	First TR Mid Cp Alph			0	0	0	0	0	0	0	0
FOGO	Fogo De Chao Cm ST			13.94	1.03	0	28125180	0	1.62	1.37	1.38
FOLD	Amicus Therapeutics	Consumer Durables	Major Pharmaceuticals	0	-1.42	0	142325800	0	-0.13	410.18	2.59
FOMX	Foamix Pharma Ord			0	-0.78	0	36599440	0	0	89.23	2.82
FONE	First Trust Ndq Smtph			0	-0.06	0	0	0	0	0	0
FONR	Fonar Corp	Health Care	Biotechnology: Electromedical & Electrotherapeutic Apparatus	7.47	2.46	0	6284974	0	0	1.37	1.98
FORD	Forward Inds Inc	Consumer Non-Durables	Plastic Products	17.4471	0.07	0	8621960	0	0	0.3827	1.2868
FORK	Fuling Global Ord Sh			5.83	0.56	0	15732310	0	0	0.52	1.01
FORM	Formfactor Inc	Technology	Semiconductors	0	0.13	0	70805740	0	0.7	2.24	2.15
FORR	Forrester Resrch	Consumer Services	Diversified Commercial Services	36.13	0.76	2.13	18217980	0.76	2.5	1.99	4.54
FORTY	Formula Sys [1985]	Technology	EDP Services	7.99	4.99	2.43	14231120	0.96	0	0.67	1.57
FOSL	Fossil Group Cmn Stk	Consumer Non-Durables	Consumer Specialties	11.13	2.06	0	48076920	0	1.57	0.36	1.15
FOX	21St Centry Fox Class B			18.07	1.64	1.21	1850928000	0.36	1.44	1.96	3.83
FOXA	21St Centry Fox Class A			18.23	1.64	1.19	1853895000	0.36	1.18	1.99	3.89
FOXF	Fox Factory Cp Cmn			30.92	0.87	0	36856880	0	1.39	2.54	5.64
FPA	FT Asia Pac Ex Japan			0	0	0	0	0	0	0	0
FPAY	Flexshopper Inc.			0	-2.46	0	5286667	0	0	0.65	0
FPRX	Five Prime Thera Cmn			5.17	8.95	0	27038720	0	0.34	3.24	3.09
FPXI	First TR Itl Ipo ETF			0	0	0	0	0	0	0	0
FRAN	Francesca's Holdings			17.65	1.07	0	37780850	0	1.69	1.44	6.47
FRBA	First Bank Cmn			22.05	0.61	0.61	11409670	0.08	0	5.37	1.68
FRBK	Republic First Bcp	Finance	Major Banks	65.42	0.12	0	43456050	0	0	5.49	1.56
FRED	Fred's Inc	Consumer Services	Department/Specialty Retail Stores	0	-1.31	1.56	37419140	0.24	-0.24	0.27	1.62
FRGI	Fiesta Restaurant Gp			33.37	0.86	0	26745990	0	1.72	1.06	2.92
FRME	First Merchants Corp	Finance	Major Banks	20.2	1.98	1.51	41010250	0.6	2.61	5.67	1.8
FRP	Fairpoint Communicat	Public Utilities	Telecommunications Equipment	3.79	4.83	0	26868850	0	-3.9	0.58	0
FRPH	Frp Holdings Inc			66.14	0.63	0	9881101	0	-5.98	10.84	2.11
FRPT	Freshpet Inc CS	Capital Goods	Industrial Specialties	0	-0.05	0	31800000	0	-6.6	2.84	3.72
FRSH	Papa Murphys Hld Com			20.7	0.23	0	16965960	0	4.19	0.64	0.8
FRTA	Forterra Inc			98.34	0.19	0	63751320	0	0	0.9	3.86
FSAM	Fifth Street Cmn			0	-0.33	8.4	6601755	0.5	-1.26	0.45	21.72
FSBC	Fsb Community Bnksh			28.99	0.49	0	1906228	0	0	2.57	0.86
FSBK	First South Bncp Inc	Finance	Major Banks	16.92	0.73	1.02	9493927	0.12	0	2.55	1.34
FSBW	FS Bancorp Inc			11.08	3.51	1.05	2860926	0.4	0	1.98	1.35
FSC	Fifth Street Finance			0	-0.45	12.9	0	0.72	-3.43	0	0
FSCFL	Fth ST Fin 6.125 Sn			0	-0.438	0	3000199000	0	0	298.569	3.083
FSFG	First Savings Financ	Finance	Savings Institutions	12.08	3.89	1.14	2204981	0.52	0	3.48	1.19
FSFR	Fifth Strt Snr Flt			0	-0.15	9.51	0	0.9	-3.25	0	0
FSLR	First Solar Inc	Technology	Semiconductors	6.71	4.89	0	103805200	0	-0.22	0.98	0.56
FSNN	Fusion Telecom Intl			0	-0.69	0	18060400	0	0	0.22	3.11
